order_id,client_id,customer_name,customer_phone,delivery_address_line1,delivery_address_line2,city,state,pincode,order_date,promised_delivery_date,actual_delivery_date,status,payment_mode,amount,failure_reason,created_at
123,3,Anvi Maharaj,08794474331,"68, Kurian Ganj",Wali Nagar,New Delhi,Delhi,776475,2025-01-17 06:57:08,2025-01-22 06:57:08,,Returned,Prepaid,4606.16,,2025-06-14 03:04:14
124,258,Ryan Sridhar,00024614257,"605
Saha Circle",Upadhyay Chowk,Ahmedabad,Gujarat,036919,2025-08-20 09:18:55,2025-08-23 09:18:55,,Pending,Prepaid,2496.36,,2025-01-08 19:39:19
125,415,Hunar Sur,+912368685641,"72/45, Manda",Mane Circle,Chennai,Tamil Nadu,590287,2025-07-04 23:20:20,2025-07-08 23:20:20,,Pending,Prepaid,1635.79,,2025-04-10 08:28:25
126,221,Farhan Guha,5150766234,"47/70, Sem Road",Sridhar Road,Mysuru,Karnataka,514172,2025-03-15 05:45:54,2025-03-16 05:45:54,,In-Transit,COD,2588.93,,2025-06-25 11:30:48
127,463,Nayantara Vaidya,4279359244,"95/272, Contractor Zila",Vig Road,Surat,Gujarat,639760,2025-07-12 17:36:21,2025-07-15 17:36:21,,Pending,COD,3231.1,,2025-02-16 16:25:11
128,283,Nehmat Bir,+917887498573,"468
Bhatti Marg",Kohli Road,Chennai,Tamil Nadu,514457,2025-02-04 05:14:55,2025-02-06 05:14:55,,Failed,COD,3975.44,Incorrect address,2025-04-09 09:16:56
129,284,Purab Devi,+918098822817,"H.No. 34, Rege Nagar",Sarkar Zila,Coimbatore,Tamil Nadu,513086,2025-06-12 09:47:02,2025-06-17 09:47:02,,Returned,Prepaid,4824.74,,2025-05-07 06:18:13
130,51,Riya Chaudhary,0667976929,"07/289
Barman Nagar",Sachar Road,Chennai,Tamil Nadu,043817,2025-04-28 00:18:53,2025-04-29 00:18:53,,In-Transit,Prepaid,1716.06,,2025-01-25 22:41:05
131,453,Kavya Date,5798664448,"02/554
Saran Chowk",Ranganathan Chowk,Coimbatore,Tamil Nadu,404963,2025-06-22 17:30:18,2025-06-27 17:30:18,,Returned,Prepaid,4120.76,,2025-04-23 04:15:38
132,195,Samar Lanka,+913300578718,"46/58, Bhatt Road",Sridhar Zila,Surat,Gujarat,990269,2025-06-10 07:55:31,2025-06-15 07:55:31,2025-06-17 07:55:31,Delivered,Prepaid,4166.1,,2025-05-07 05:10:45
133,416,Samaira Bhalla,+914672954421,"73/27
Bassi Path",Walla Marg,Mumbai,Maharashtra,549721,2025-07-05 19:49:38,2025-07-10 19:49:38,,In-Transit,Prepaid,4865.03,,2025-01-23 08:25:41
134,435,Tejas Chandran,1945544049,"H.No. 17
Yohannan Street",Deo Zila,Mysuru,Karnataka,068722,2025-03-07 02:14:09,2025-03-09 02:14:09,,Pending,Prepaid,2368.42,,2025-09-06 22:13:30
135,241,Jhanvi Sarma,+915452785641,"516
Bhatti Nagar",Kalita Circle,Coimbatore,Tamil Nadu,845801,2025-03-29 20:32:02,2025-04-03 20:32:02,,Returned,COD,2888.23,,2025-09-10 05:49:50
136,102,Riaan Walla,+916100143056,"H.No. 42
Behl Ganj",Kade Zila,Mumbai,Maharashtra,560426,2025-04-05 04:54:43,2025-04-09 04:54:43,,Returned,COD,4848.31,,2025-01-10 04:59:46
137,483,Hiran Baral,00573861996,"22/99
Dave Nagar",Sen Zila,Mumbai,Maharashtra,452518,2025-07-16 14:24:33,2025-07-18 14:24:33,,Pending,COD,4287.73,,2025-09-03 10:33:01
138,425,Neysa Agrawal,+919943477068,"H.No. 84, Mammen Zila",Choudhury Nagar,Chennai,Tamil Nadu,859970,2025-03-07 19:32:17,2025-03-10 19:32:17,,In-Transit,COD,4499.7,,2025-02-13 04:34:28
139,409,Vaibhav Chandra,+919441714708,"81
Sandal Street",Wagle Circle,Ahmedabad,Gujarat,587141,2025-07-26 23:20:59,2025-07-29 23:20:59,,Failed,Prepaid,1758.78,Incorrect address,2025-05-01 17:25:48
140,246,Kanav Ramaswamy,+913269649910,"41/319, Dutt Zila",Sarin Chowk,New Delhi,Delhi,652388,2025-04-25 07:32:57,2025-04-29 07:32:57,,In-Transit,Prepaid,1558.27,,2025-02-16 20:31:32
141,2,Dishani Contractor,+917350689014,"58/495
Bhakta Ganj",Sundaram Circle,Mysuru,Karnataka,250281,2025-08-23 03:01:58,2025-08-28 03:01:58,,Returned,COD,4660.66,,2025-01-17 02:44:47
142,174,Shaan Ramanathan,09862224986,"H.No. 59
Wable Chowk",Dayal Path,Pune,Maharashtra,306884,2025-01-20 20:19:14,2025-01-21 20:19:14,,In-Transit,COD,366.06,,2025-03-21 09:32:15
143,288,Baiju Vasa,7569146499,"97
Basu Chowk",Sinha Street,Bengaluru,Karnataka,373955,2025-06-14 18:24:46,2025-06-18 18:24:46,,Pending,Prepaid,1966.41,,2025-04-29 14:48:54
144,275,Vardaniya Sarraf,+912575850559,"H.No. 83, Dora Path",Behl,Nagpur,Maharashtra,802414,2025-05-10 21:06:59,2025-05-14 21:06:59,2025-05-14 21:06:59,Delivered,COD,2147.61,,2025-09-06 20:46:21
145,244,Rasha Agate,+918965655221,"H.No. 141, Chadha Road",Jhaveri Ganj,Chennai,Tamil Nadu,280752,2025-09-07 05:45:27,2025-09-08 05:45:27,,Returned,COD,2065.92,,2025-05-09 06:01:26
146,372,Shanaya Deo,8484908957,"H.No. 42, Ghose Path",Sood Marg,New Delhi,Delhi,511622,2025-04-11 06:23:47,2025-04-14 06:23:47,2025-04-15 06:23:47,Delivered,Prepaid,3645.91,,2025-08-08 01:56:13
147,261,Nirvaan Savant,01317999685,"671, Mand Road",Swaminathan Road,Ahmedabad,Gujarat,879029,2025-04-20 14:00:24,2025-04-21 14:00:24,2025-04-22 14:00:24,Delivered,COD,3328.12,,2025-06-18 10:02:29
148,455,Miraya Wali,00409916994,"H.No. 20, Bumb",Srinivas Nagar,Mysuru,Karnataka,188266,2025-01-04 04:21:16,2025-01-06 04:21:16,,Failed,Prepaid,215.86,Weather disruption,2025-03-21 02:27:09
149,319,Vritika Ravi,08649853254,"57/60, Sethi",Saha,Surat,Gujarat,994464,2025-02-12 14:42:42,2025-02-17 14:42:42,,Failed,Prepaid,1055.02,Stockout,2025-04-11 16:44:52
150,336,Tara Ganesh,05507956858,"49/43, Raja Road",Bhargava Chowk,Chennai,Tamil Nadu,730148,2025-05-16 14:12:13,2025-05-20 14:12:13,,Returned,COD,1614.68,,2025-02-02 10:53:54
151,447,Veer Dhaliwal,00488645093,"480, Krishna",Dani Ganj,Mumbai,Maharashtra,619299,2025-03-03 18:52:33,2025-03-04 18:52:33,,In-Transit,COD,4062.52,,2025-03-06 20:45:28
152,56,Hiran Soni,4467422813,"25, Rout Road",Walia Chowk,Bengaluru,Karnataka,648770,2025-03-02 12:17:17,2025-03-07 12:17:17,,In-Transit,COD,1173.14,,2025-06-23 15:29:55
153,295,Armaan Chauhan,00342679132,"H.No. 05
Sahota Path",Chada Road,Chennai,Tamil Nadu,628589,2025-02-26 09:04:43,2025-03-01 09:04:43,,Failed,COD,3459.24,Warehouse delay,2025-04-08 06:06:44
154,349,Jivika Mander,+916760309375,"H.No. 956, Bhatti Zila",Bala Zila,Chennai,Tamil Nadu,243321,2025-04-07 05:28:05,2025-04-10 05:28:05,,Pending,Prepaid,391.33,,2025-01-01 19:19:12
155,186,Mahika Chadha,+919418760554,"994
Reddy Ganj",Vohra Road,New Delhi,Delhi,343540,2025-03-14 19:32:35,2025-03-17 19:32:35,,Failed,Prepaid,2298.84,Traffic congestion,2025-02-03 16:59:48
156,147,Sana Kulkarni,+915342031455,"66, Bala Zila",Malhotra Ganj,Surat,Gujarat,600180,2025-01-13 12:50:18,2025-01-15 12:50:18,,In-Transit,Prepaid,2362.67,,2025-04-06 04:27:21
157,246,Rania Sethi,09062666735,"46, Gade Path",Biswas Marg,Ahmedabad,Gujarat,705022,2025-06-06 14:16:44,2025-06-08 14:16:44,,In-Transit,COD,787.02,,2025-01-02 04:24:30
158,105,Parinaaz Varty,4073724311,"01
Chakraborty Circle",Sodhi Ganj,Ahmedabad,Gujarat,529824,2025-06-24 02:50:33,2025-06-29 02:50:33,,Pending,Prepaid,3108.79,,2025-07-03 10:45:01
159,106,Pihu Sibal,+910130736317,"43, Kunda Circle",Bobal Circle,Surat,Gujarat,621445,2025-08-17 19:39:27,2025-08-22 19:39:27,,Returned,COD,3148.05,,2025-06-30 04:04:05
160,437,Riya Barad,1579636138,"H.No. 74
Goel Road",Sant Marg,Coimbatore,Tamil Nadu,710784,2025-03-06 17:26:03,2025-03-07 17:26:03,,In-Transit,Prepaid,251.49,,2025-03-04 16:52:29
161,492,Romil Srinivasan,2277865240,"H.No. 44, Tak",Sarin Path,Pune,Maharashtra,454263,2025-08-05 03:20:56,2025-08-09 03:20:56,,Returned,COD,200.14,,2025-05-07 11:44:22
162,1,Adah Kaur,+919347311251,"H.No. 45
Bath Ganj",Gala Nagar,Mumbai,Maharashtra,777589,2025-03-26 09:04:12,2025-03-30 09:04:12,,Returned,Prepaid,1693.27,,2025-08-14 02:18:47
163,257,Darshit Kala,04042848313,"936
Bahl Marg",Bal,New Delhi,Delhi,184094,2025-02-15 18:29:00,2025-02-18 18:29:00,,Returned,COD,2140.2,,2025-05-23 06:26:49
164,117,Ritvik Batra,9555686783,"H.No. 419
Dugal Road",Agarwal Road,New Delhi,Delhi,542196,2025-04-17 12:11:22,2025-04-20 12:11:22,,Pending,COD,3625.32,,2025-08-25 15:15:17
165,165,Siya Walla,01142284545,"H.No. 904, Barman Nagar",Guha Path,Mysuru,Karnataka,861537,2025-08-01 01:45:17,2025-08-05 01:45:17,,Returned,Prepaid,3943.04,,2025-06-27 06:02:18
166,74,Priyansh Kalita,01402054885,"65, Doshi Ganj",Khalsa Nagar,Pune,Maharashtra,037926,2025-01-26 23:31:35,2025-01-29 23:31:35,,Returned,COD,1944.5,,2025-08-13 00:49:00
167,344,Umang Sandhu,+910743442363,"H.No. 465
Butala",Ravi Circle,Chennai,Tamil Nadu,209982,2025-03-16 01:24:52,2025-03-21 01:24:52,2025-03-21 01:24:52,Delivered,COD,3057.76,,2025-08-19 12:31:31
168,410,Kashvi Buch,1685435278,"60, Kurian Zila",D’Alia Nagar,Pune,Maharashtra,480399,2025-02-19 04:59:28,2025-02-22 04:59:28,,Pending,COD,1203.47,,2025-09-03 03:25:30
169,454,Kabir Boase,+918739678309,"91/40, Saini Zila",Kulkarni Street,Chennai,Tamil Nadu,278651,2025-04-20 21:58:09,2025-04-25 21:58:09,,Failed,Prepaid,1047.53,Weather disruption,2025-05-08 04:50:41
170,266,Fateh Barad,+919201729554,"H.No. 89, Deol Street",Walia Zila,Mumbai,Maharashtra,505262,2025-03-10 03:48:25,2025-03-12 03:48:25,,Returned,Prepaid,3148.29,,2025-06-14 22:58:32
171,238,Parinaaz Bhakta,+915868597090,"28/56
Rege Marg",Karnik Ganj,Pune,Maharashtra,616606,2025-03-11 07:31:08,2025-03-15 07:31:08,,Returned,COD,2014.92,,2025-08-17 18:24:32
172,11,Zaina Bhakta,4774889416,"02, Korpal Path",Amble Ganj,Chennai,Tamil Nadu,991056,2025-02-25 22:12:07,2025-03-02 22:12:07,,Pending,Prepaid,372.47,,2025-03-26 17:56:33
173,121,Bhavin Choudhary,+919138482643,"57
Sekhon Chowk",Bandi Zila,New Delhi,Delhi,661822,2025-02-11 07:16:59,2025-02-12 07:16:59,,Returned,COD,2810.3,,2025-05-24 20:55:43
174,165,Tiya Balay,5380457703,"H.No. 71, Ahuja Road",Vala Circle,Mysuru,Karnataka,604805,2025-06-03 07:43:05,2025-06-06 07:43:05,2025-06-06 07:43:05,Delivered,COD,4355.45,,2025-02-06 01:33:51
175,37,Shalv Bhatti,1574972927,"H.No. 606, Ranganathan Circle",Kaul Ganj,Ahmedabad,Gujarat,933066,2025-04-25 10:50:58,2025-04-29 10:50:58,,Pending,Prepaid,4673.72,,2025-08-29 22:25:14
176,311,Keya Borra,+915569379717,"H.No. 451, Bobal Chowk",Vora Marg,New Delhi,Delhi,104715,2025-01-22 05:17:55,2025-01-25 05:17:55,,Pending,Prepaid,4997.22,,2025-08-30 17:14:05
177,365,Mamooty Das,+911520323194,"H.No. 085
Wali Nagar",Dewan Path,Bengaluru,Karnataka,532850,2025-03-24 00:25:48,2025-03-27 00:25:48,,Returned,Prepaid,2190.24,,2025-01-12 20:04:32
178,119,Sana Rastogi,+916200621618,"80
Saini Ganj",Khurana Marg,Surat,Gujarat,946963,2025-05-10 10:57:12,2025-05-13 10:57:12,,Pending,COD,638.86,,2025-08-07 22:29:35
179,233,Romil Karnik,2752173451,"40/76
Sen Zila",Dhingra Marg,Pune,Maharashtra,689738,2025-03-24 19:11:27,2025-03-26 19:11:27,,Returned,COD,4101.48,,2025-08-27 19:31:03
180,257,Ojas Choudhry,3818438773,"H.No. 65, Goyal Nagar",Wable Nagar,Bengaluru,Karnataka,164448,2025-07-12 18:06:57,2025-07-17 18:06:57,,Failed,COD,299.86,Weather disruption,2025-04-29 16:43:56
181,120,Tushar Sankaran,+919197462761,"H.No. 03, Salvi",Vala Chowk,Chennai,Tamil Nadu,329291,2025-02-07 21:44:01,2025-02-12 21:44:01,2025-02-13 21:44:01,Delivered,COD,3534.85,,2025-05-09 02:05:49
182,108,Divyansh Varghese,5731324104,"H.No. 866
Roy Marg",Karan Ganj,New Delhi,Delhi,948705,2025-07-19 10:47:34,2025-07-24 10:47:34,2025-07-24 10:47:34,Delivered,COD,2326.6,,2025-04-20 11:23:38
183,38,Veer Dani,+913325563587,"H.No. 09, Wali Circle",Dube Road,Ahmedabad,Gujarat,158662,2025-08-15 07:21:14,2025-08-18 07:21:14,2025-08-18 07:21:14,Delivered,COD,453.8,,2025-08-13 21:57:38
184,38,Kismat Kade,5310885114,"54/48, Badal",Choudhury Nagar,Ahmedabad,Gujarat,355788,2025-06-16 10:44:29,2025-06-21 10:44:29,,Failed,COD,2769.61,Warehouse delay,2025-03-02 00:52:02
185,76,Aaina Gera,04712500765,"185, Shankar Chowk",Zacharia Zila,Mumbai,Maharashtra,461228,2025-07-20 03:33:54,2025-07-22 03:33:54,2025-07-24 03:33:54,Delivered,Prepaid,4001.23,,2025-02-22 07:25:17
186,256,Shalv Issac,+912955825872,"92/580, Koshy Street",Borah Zila,New Delhi,Delhi,311213,2025-04-02 14:47:34,2025-04-04 14:47:34,,In-Transit,COD,1270.85,,2025-03-31 18:58:31
187,156,Nakul Som,03004672081,"106, Sahni Path",Sastry,Surat,Gujarat,099676,2025-06-09 15:44:23,2025-06-10 15:44:23,2025-06-11 15:44:23,Delivered,Prepaid,1537.36,,2025-08-03 05:03:07
188,228,Oorja Hora,+912387218338,"41/43, Loke Street",Borra Nagar,New Delhi,Delhi,069886,2025-08-20 21:14:13,2025-08-23 21:14:13,,In-Transit,COD,3647.91,,2025-08-29 14:43:14
189,78,Riaan Andra,06419757767,"730, Dani Nagar",Buch Nagar,Surat,Gujarat,142338,2025-04-17 22:38:57,2025-04-19 22:38:57,,Returned,COD,4249.1,,2025-06-06 10:58:53
190,31,Nehmat Sehgal,7141240545,"H.No. 09, Bail Zila",Rana Street,Bengaluru,Karnataka,755263,2025-03-11 01:20:13,2025-03-14 01:20:13,,In-Transit,COD,4880.92,,2025-03-13 16:44:37
191,251,Biju Lal,+914691880546,"56/58, Apte Marg",Sampath Path,Coimbatore,Tamil Nadu,914933,2025-07-27 11:03:53,2025-07-30 11:03:53,,In-Transit,Prepaid,3120.71,,2025-02-08 13:40:09
192,217,Nayantara Deep,09403339701,"32/50, Dutta",Karan Nagar,Surat,Gujarat,271111,2025-03-03 06:49:41,2025-03-05 06:49:41,,Pending,COD,2749.78,,2025-08-26 13:53:05
193,461,Raunak Reddy,6225509908,"93/10, Bahl Path",Aggarwal Circle,Pune,Maharashtra,510267,2025-04-16 20:52:49,2025-04-17 20:52:49,,Failed,Prepaid,2955.7,Warehouse delay,2025-06-26 20:17:13
194,486,Vardaniya Chahal,3877855887,"47
Kannan Ganj",Chandra Circle,Ahmedabad,Gujarat,106927,2025-04-26 15:18:05,2025-05-01 15:18:05,,Failed,COD,3033.18,Traffic congestion,2025-08-22 22:03:49
195,112,Uthkarsh Tripathi,09818707269,"H.No. 894, Manne Marg",Rana Ganj,Pune,Maharashtra,786920,2025-08-31 21:42:34,2025-09-04 21:42:34,,Failed,COD,1397.16,Weather disruption,2025-08-08 15:22:05
196,190,Zoya Manda,4079501294,"89/58, Loyal",Acharya Street,Mysuru,Karnataka,864894,2025-03-08 12:39:22,2025-03-09 12:39:22,,Returned,Prepaid,3496.37,,2025-09-07 11:49:03
197,253,Pari Kannan,04325568731,"75/58
Sha Chowk",Deep Road,New Delhi,Delhi,801384,2025-01-22 04:46:59,2025-01-24 04:46:59,,Failed,COD,1206.25,Traffic congestion,2025-05-23 13:54:22
198,162,Kimaya Gill,+919632919327,"H.No. 069
Sankaran Ganj",Sidhu Zila,New Delhi,Delhi,046829,2025-02-07 01:30:19,2025-02-12 01:30:19,,Returned,COD,2416.87,,2025-02-21 07:36:46
199,17,Vaibhav Dayal,2821134351,"H.No. 733
Jhaveri",Balasubramanian Path,Coimbatore,Tamil Nadu,280188,2025-04-15 21:10:31,2025-04-18 21:10:31,,Pending,Prepaid,1196.12,,2025-07-10 08:38:54
200,68,Lagan Khurana,+913248151506,"H.No. 430
Batta",Dhar Street,Chennai,Tamil Nadu,367256,2025-07-18 23:58:32,2025-07-22 23:58:32,2025-07-24 23:58:32,Delivered,Prepaid,941.57,,2025-05-04 22:14:50
201,16,Dharmajan Aurora,1621481751,"H.No. 049
Sama Circle",Kara Chowk,Mumbai,Maharashtra,638231,2025-04-15 12:17:44,2025-04-17 12:17:44,,Returned,Prepaid,3523.18,,2025-07-26 15:00:50
202,95,Ahana  Dar,5505237269,"H.No. 822, Kannan Path",Karnik,Chennai,Tamil Nadu,592019,2025-09-04 01:07:40,2025-09-07 01:07:40,2025-09-08 01:07:40,Delivered,Prepaid,3459.77,,2025-07-31 03:24:28
203,271,Amani Datta,5906727139,"H.No. 13
Chandra Ganj",Sant Street,Mumbai,Maharashtra,052118,2025-08-15 05:06:59,2025-08-18 05:06:59,,Pending,COD,2575.17,,2025-07-16 10:08:18
204,172,Shray Kala,4610523570,"02/740
Kapadia Chowk",Krishnamurthy,Nagpur,Maharashtra,855802,2025-05-16 21:52:49,2025-05-21 21:52:49,,Failed,COD,1657.34,Warehouse delay,2025-07-10 18:09:08
205,281,Keya Gola,6125936262,"H.No. 426
Tak Zila",Shah Circle,Surat,Gujarat,321100,2025-06-20 15:49:22,2025-06-24 15:49:22,,Failed,Prepaid,1846.21,Stockout,2025-03-01 15:14:48
206,38,Raghav Sanghvi,+918883673116,"19/456
Rattan Path",Biswas,Ahmedabad,Gujarat,716344,2025-06-19 02:10:14,2025-06-22 02:10:14,2025-06-24 02:10:14,Delivered,COD,4420.6,,2025-05-18 18:30:20
207,140,Zaina Thakkar,09572889538,"H.No. 645
Dixit Street",Grover,New Delhi,Delhi,483669,2025-04-04 07:43:49,2025-04-07 07:43:49,,Returned,Prepaid,553.3,,2025-02-25 00:17:57
208,214,Sara Gera,05333650250,"70/95
Aggarwal",Sarraf Zila,Chennai,Tamil Nadu,264440,2025-01-06 08:32:23,2025-01-09 08:32:23,,Pending,COD,1687.72,,2025-02-28 05:00:19
209,369,Adah Ganguly,+913235546185,"09/13, Char Zila",Toor Zila,Ahmedabad,Gujarat,600473,2025-07-04 08:03:12,2025-07-05 08:03:12,,Pending,Prepaid,1848.53,,2025-01-28 04:00:09
210,201,Anaya Banerjee,00801760713,"83/69, Walia Road",Saini Zila,Surat,Gujarat,953177,2025-03-04 00:04:58,2025-03-06 00:04:58,,Failed,Prepaid,4106.37,Traffic congestion,2025-07-19 19:19:37
211,8,Alia Gokhale,+914700907415,"01/289
Bobal Marg",Kuruvilla Nagar,Ahmedabad,Gujarat,508499,2025-07-16 00:55:26,2025-07-18 00:55:26,2025-07-20 00:55:26,Delivered,Prepaid,4669.64,,2025-05-25 09:53:13
212,93,Keya Bandi,+917610925793,"79/737
Wagle Marg",Thaman Chowk,New Delhi,Delhi,822809,2025-03-03 23:50:43,2025-03-06 23:50:43,,Pending,Prepaid,3456.97,,2025-08-29 14:36:27
213,209,Madhup Seth,09547413256,"301
Som Circle",Hayre Nagar,New Delhi,Delhi,164908,2025-06-28 11:51:30,2025-06-30 11:51:30,,Failed,Prepaid,3460.02,Traffic congestion,2025-04-02 12:21:27
214,433,Akarsh Barad,6867607744,"H.No. 92, Sood",Setty Marg,New Delhi,Delhi,587989,2025-01-05 05:59:22,2025-01-10 05:59:22,,In-Transit,COD,566.58,,2025-07-15 14:17:48
215,379,Jayant Varghese,05827840374,"128
Chopra Chowk",Loyal Road,New Delhi,Delhi,404521,2025-06-19 23:53:42,2025-06-21 23:53:42,,Failed,COD,691.33,Weather disruption,2025-08-23 14:38:55
216,76,Hridaan Cheema,09835583268,"53/993, Gade Ganj",Sodhi,Bengaluru,Karnataka,140504,2025-02-16 20:33:54,2025-02-19 20:33:54,,In-Transit,Prepaid,1115.04,,2025-06-01 02:43:04
217,263,Urvi Verma,6866659958,"64/88, Gade Marg",Hora Chowk,Surat,Gujarat,723270,2025-02-26 09:58:31,2025-02-27 09:58:31,,Pending,Prepaid,1235.45,,2025-09-03 11:52:46
218,139,Hiran Roy,6371236710,"91/730
Konda Circle",Ray Circle,Bengaluru,Karnataka,652097,2025-03-12 09:23:05,2025-03-13 09:23:05,,Returned,Prepaid,927.2,,2025-01-14 01:47:17
219,253,Arnav Vohra,+915838975882,"H.No. 084
Savant Circle",Mani Ganj,Chennai,Tamil Nadu,803733,2025-09-04 06:18:41,2025-09-05 06:18:41,,Pending,Prepaid,309.22,,2025-07-10 00:40:46
220,330,Kanav Mahal,01788584514,"72/914, Khanna Path",Gandhi Zila,Ahmedabad,Gujarat,339068,2025-06-22 02:43:28,2025-06-25 02:43:28,2025-06-25 02:43:28,Delivered,COD,4368.29,,2025-08-07 17:07:13
221,65,Vardaniya Sarna,02984256524,"13/882, Sarraf Chowk",Balay Path,Mumbai,Maharashtra,767394,2025-04-21 11:20:26,2025-04-22 11:20:26,,In-Transit,COD,1454.43,,2025-02-27 20:01:26
222,362,Neelofar Ravi,6024874783,"60
Trivedi Nagar",Thaman Marg,Nagpur,Maharashtra,046046,2025-01-25 17:14:13,2025-01-29 17:14:13,,Pending,COD,4575.03,,2025-06-16 23:24:30
223,178,Ojas Bose,+913321974402,"50
Chandra Road",Ramanathan Circle,Pune,Maharashtra,905521,2025-07-04 07:35:19,2025-07-09 07:35:19,,Failed,COD,1632.23,Incorrect address,2025-08-15 21:31:47
224,453,Samaira Bhatt,7179152694,"H.No. 579, Goswami Marg",Arora Nagar,Bengaluru,Karnataka,468625,2025-09-04 13:54:42,2025-09-08 13:54:42,,In-Transit,Prepaid,4793.18,,2025-04-25 09:08:27
225,250,Jayant Gopal,06923225807,"H.No. 832, Gulati Nagar",Ben Marg,Chennai,Tamil Nadu,787596,2025-03-30 08:20:58,2025-03-31 08:20:58,,Pending,Prepaid,1185.78,,2025-04-08 14:17:01
226,198,Ahana  Randhawa,5947455073,"210
Hayer",Bhalla Marg,Bengaluru,Karnataka,446593,2025-01-03 05:25:29,2025-01-06 05:25:29,2025-01-08 05:25:29,Delivered,Prepaid,4848.63,,2025-03-30 15:46:08
227,292,Dharmajan Saini,05204482314,"63/60, Suri Nagar",Banerjee Circle,Chennai,Tamil Nadu,211315,2025-08-06 21:11:34,2025-08-10 21:11:34,,In-Transit,COD,2125.2,,2025-04-14 14:55:48
228,218,Tarini Tandon,1788202894,"96/807
Borra Circle",Keer Chowk,Mumbai,Maharashtra,793423,2025-05-19 14:19:19,2025-05-24 14:19:19,,Pending,COD,1878.93,,2025-09-04 12:21:07
229,124,Kiaan Varkey,09386289731,"H.No. 06, Dalal Road",Roy Ganj,Nagpur,Maharashtra,254786,2025-08-24 12:09:05,2025-08-27 12:09:05,,Pending,Prepaid,866.65,,2025-08-11 17:25:24
230,369,Saksham Divan,06015021497,"H.No. 13
Ramachandran Ganj",Raja Chowk,Pune,Maharashtra,020715,2025-07-09 10:51:58,2025-07-13 10:51:58,,Failed,Prepaid,2213.28,Stockout,2025-05-24 10:53:25
231,444,Shalv Shan,3532651723,"39, Aurora Circle",Ray Circle,New Delhi,Delhi,672904,2025-02-13 16:50:45,2025-02-14 16:50:45,,Failed,Prepaid,700.18,Stockout,2025-04-05 20:17:48
232,218,Arhaan Tandon,+918064059789,"H.No. 86, Hora Path",Sanghvi Circle,Ahmedabad,Gujarat,837187,2025-07-12 08:54:41,2025-07-16 08:54:41,,Pending,COD,2692.88,,2025-07-28 03:18:05
233,277,Aaina Madan,1475516354,"H.No. 719, Deo Circle",Mall Ganj,Mysuru,Karnataka,967359,2025-02-05 13:28:17,2025-02-10 13:28:17,,Failed,COD,1834.05,Incorrect address,2025-01-30 02:53:36
234,98,Ehsaan Shroff,00280622296,"82/73
Tara Marg",Sharaf Zila,Bengaluru,Karnataka,424897,2025-01-03 19:01:57,2025-01-05 19:01:57,,Pending,Prepaid,1092.55,,2025-01-13 22:57:59
235,4,Samiha Rajagopalan,8504227665,"H.No. 689, Malhotra Circle",Bera Marg,Chennai,Tamil Nadu,311179,2025-02-13 15:59:29,2025-02-16 15:59:29,,In-Transit,COD,1274.88,,2025-07-10 05:48:34
236,410,Tushar Bir,+912361309124,"91, Kapur Nagar",Lalla Nagar,Surat,Gujarat,919409,2025-03-23 16:53:51,2025-03-27 16:53:51,,Pending,COD,4450.03,,2025-05-31 18:16:13
237,458,Aaryahi Dada,+917639277196,"H.No. 54
Kunda",Cherian Road,New Delhi,Delhi,495817,2025-08-16 15:50:29,2025-08-17 15:50:29,2025-08-18 15:50:29,Delivered,Prepaid,1781.06,,2025-04-15 15:19:10
238,256,Indrans Johal,3364251944,"H.No. 71
Sandhu Ganj",Balay Circle,Surat,Gujarat,311905,2025-08-16 18:00:36,2025-08-21 18:00:36,2025-08-23 18:00:36,Delivered,COD,2978.59,,2025-05-13 02:57:07
239,485,Stuvan Arora,08326841191,"135, Sethi Zila",Ghosh Circle,Pune,Maharashtra,244633,2025-08-07 06:34:22,2025-08-08 06:34:22,2025-08-10 06:34:22,Delivered,Prepaid,595.44,,2025-06-05 08:09:40
240,100,Kanav Gandhi,03532207631,"99, Saha Circle",Mahal Nagar,Surat,Gujarat,029708,2025-05-04 12:16:11,2025-05-09 12:16:11,,Pending,COD,284.85,,2025-05-17 18:08:26
241,253,Elakshi Dalal,01853370821,"51, Bakshi Road",Sinha Zila,Nagpur,Maharashtra,133468,2025-06-12 14:46:01,2025-06-17 14:46:01,,Pending,Prepaid,4176.6,,2025-03-17 10:21:03
242,348,Vaibhav Dora,8915201625,"H.No. 531, Agate Path",Gokhale,Surat,Gujarat,276863,2025-05-10 07:13:23,2025-05-14 07:13:23,,Returned,COD,4702.51,,2025-02-01 12:14:23
243,234,Azad Vora,5259535752,"38/979
Khalsa Path",Sridhar Street,Surat,Gujarat,054769,2025-01-30 13:17:36,2025-01-31 13:17:36,,Returned,COD,2488.29,,2025-07-20 11:04:34
244,323,Rhea Karan,5950153369,"11/404, Bora Nagar",Raman Road,Mumbai,Maharashtra,157821,2025-07-20 00:44:08,2025-07-21 00:44:08,,Returned,COD,2015.99,,2025-08-28 04:12:40
245,48,Advik Sundaram,00332314986,"74/347, Bir Marg",Bumb Circle,Nagpur,Maharashtra,775753,2025-07-11 12:56:46,2025-07-16 12:56:46,,In-Transit,COD,4233.25,,2025-02-28 05:41:24
